id,shop_id,name
20692,88,'product_name_20692'
20693,68,'product_name_20693'
20694,2,'product_name_20694'
20695,68,'product_name_20695'
20696,14,'product_name_20696'
20697,40,'product_name_20697'
20698,90,'product_name_20698'
20699,63,'product_name_20699'
20700,11,'product_name_20700'
20701,41,'product_name_20701'
20702,85,'product_name_20702'
20703,24,'product_name_20703'
20704,19,'product_name_20704'
20705,95,'product_name_20705'
20706,28,'product_name_20706'
20707,24,'product_name_20707'
20708,11,'product_name_20708'
20709,35,'product_name_20709'
20710,74,'product_name_20710'
20711,17,'product_name_20711'
20712,33,'product_name_20712'
20713,75,'product_name_20713'
20714,54,'product_name_20714'
20715,52,'product_name_20715'
20716,50,'product_name_20716'
20717,83,'product_name_20717'
20718,45,'product_name_20718'
20719,86,'product_name_20719'
20720,0,'product_name_20720'
20721,55,'product_name_20721'
20722,98,'product_name_20722'
20723,37,'product_name_20723'
20724,76,'product_name_20724'
20725,43,'product_name_20725'
20726,66,'product_name_20726'
20727,62,'product_name_20727'
20728,4,'product_name_20728'
20729,81,'product_name_20729'
20730,84,'product_name_20730'
20731,14,'product_name_20731'
20732,16,'product_name_20732'
20733,39,'product_name_20733'
20734,5,'product_name_20734'
20735,42,'product_name_20735'
20736,39,'product_name_20736'
20737,72,'product_name_20737'
20738,30,'product_name_20738'
20739,5,'product_name_20739'
20740,43,'product_name_20740'
20741,3,'product_name_20741'
20742,32,'product_name_20742'
20743,81,'product_name_20743'
20744,37,'product_name_20744'
20745,53,'product_name_20745'
20746,66,'product_name_20746'
20747,24,'product_name_20747'
20748,55,'product_name_20748'
20749,48,'product_name_20749'
20750,25,'product_name_20750'
20751,22,'product_name_20751'
20752,32,'product_name_20752'
20753,94,'product_name_20753'
20754,37,'product_name_20754'
20755,94,'product_name_20755'
20756,57,'product_name_20756'
20757,0,'product_name_20757'
20758,10,'product_name_20758'
20759,67,'product_name_20759'
20760,87,'product_name_20760'
20761,1,'product_name_20761'
20762,92,'product_name_20762'
20763,37,'product_name_20763'
20764,70,'product_name_20764'
20765,56,'product_name_20765'
20766,40,'product_name_20766'
20767,80,'product_name_20767'
20768,85,'product_name_20768'
20769,17,'product_name_20769'
20770,26,'product_name_20770'
20771,21,'product_name_20771'
20772,78,'product_name_20772'
20773,18,'product_name_20773'
20774,15,'product_name_20774'
20775,28,'product_name_20775'
20776,81,'product_name_20776'
20777,93,'product_name_20777'
20778,42,'product_name_20778'
20779,13,'product_name_20779'
20780,89,'product_name_20780'
20781,66,'product_name_20781'
20782,75,'product_name_20782'
20783,57,'product_name_20783'
20784,19,'product_name_20784'
20785,61,'product_name_20785'
20786,50,'product_name_20786'
20787,11,'product_name_20787'
20788,89,'product_name_20788'
20789,14,'product_name_20789'
20790,0,'product_name_20790'
20791,41,'product_name_20791'
20792,25,'product_name_20792'
20793,74,'product_name_20793'
20794,35,'product_name_20794'
20795,70,'product_name_20795'
20796,98,'product_name_20796'
20797,21,'product_name_20797'
20798,39,'product_name_20798'
20799,69,'product_name_20799'
20800,55,'product_name_20800'
20801,30,'product_name_20801'
20802,37,'product_name_20802'
20803,68,'product_name_20803'
20804,90,'product_name_20804'
20805,88,'product_name_20805'
20806,50,'product_name_20806'
20807,45,'product_name_20807'
20808,45,'product_name_20808'
20809,30,'product_name_20809'
20810,36,'product_name_20810'
20811,41,'product_name_20811'
20812,40,'product_name_20812'
20813,74,'product_name_20813'
20814,36,'product_name_20814'
20815,51,'product_name_20815'
20816,53,'product_name_20816'
20817,96,'product_name_20817'
20818,3,'product_name_20818'
20819,33,'product_name_20819'
20820,50,'product_name_20820'
20821,30,'product_name_20821'
20822,42,'product_name_20822'
20823,88,'product_name_20823'
20824,50,'product_name_20824'
20825,59,'product_name_20825'
20826,26,'product_name_20826'
20827,53,'product_name_20827'
20828,29,'product_name_20828'
20829,17,'product_name_20829'
20830,55,'product_name_20830'
20831,58,'product_name_20831'
20832,82,'product_name_20832'
20833,25,'product_name_20833'
20834,93,'product_name_20834'
20835,10,'product_name_20835'
20836,84,'product_name_20836'
20837,97,'product_name_20837'
20838,97,'product_name_20838'
20839,75,'product_name_20839'
20840,10,'product_name_20840'
20841,11,'product_name_20841'
20842,94,'product_name_20842'
20843,9,'product_name_20843'
20844,79,'product_name_20844'
20845,98,'product_name_20845'
20846,70,'product_name_20846'
20847,37,'product_name_20847'
20848,26,'product_name_20848'
20849,72,'product_name_20849'
20850,83,'product_name_20850'
20851,66,'product_name_20851'
20852,87,'product_name_20852'
20853,34,'product_name_20853'
20854,83,'product_name_20854'
20855,26,'product_name_20855'
20856,84,'product_name_20856'
20857,56,'product_name_20857'
20858,95,'product_name_20858'
20859,71,'product_name_20859'
20860,84,'product_name_20860'
20861,12,'product_name_20861'
20862,53,'product_name_20862'
20863,28,'product_name_20863'
20864,25,'product_name_20864'
20865,5,'product_name_20865'
20866,25,'product_name_20866'
20867,72,'product_name_20867'
20868,99,'product_name_20868'
20869,8,'product_name_20869'
20870,54,'product_name_20870'
20871,77,'product_name_20871'
20872,56,'product_name_20872'
20873,15,'product_name_20873'
20874,44,'product_name_20874'
20875,16,'product_name_20875'
20876,41,'product_name_20876'
20877,40,'product_name_20877'
20878,9,'product_name_20878'
20879,19,'product_name_20879'
20880,84,'product_name_20880'
20881,30,'product_name_20881'
20882,35,'product_name_20882'
20883,15,'product_name_20883'
20884,55,'product_name_20884'
20885,51,'product_name_20885'
20886,5,'product_name_20886'
20887,8,'product_name_20887'
20888,21,'product_name_20888'
20889,54,'product_name_20889'
20890,35,'product_name_20890'
20891,57,'product_name_20891'
20892,81,'product_name_20892'
20893,93,'product_name_20893'
20894,54,'product_name_20894'
20895,50,'product_name_20895'
20896,83,'product_name_20896'
20897,58,'product_name_20897'
20898,79,'product_name_20898'
20899,26,'product_name_20899'
20900,45,'product_name_20900'
20901,31,'product_name_20901'
20902,13,'product_name_20902'
20903,54,'product_name_20903'
20904,7,'product_name_20904'
20905,81,'product_name_20905'
20906,85,'product_name_20906'
20907,96,'product_name_20907'
20908,78,'product_name_20908'
20909,10,'product_name_20909'
20910,92,'product_name_20910'
20911,6,'product_name_20911'
20912,45,'product_name_20912'
20913,4,'product_name_20913'
20914,84,'product_name_20914'
20915,93,'product_name_20915'
20916,0,'product_name_20916'
20917,60,'product_name_20917'
20918,13,'product_name_20918'
20919,18,'product_name_20919'
20920,68,'product_name_20920'
20921,27,'product_name_20921'
20922,35,'product_name_20922'
20923,96,'product_name_20923'
20924,47,'product_name_20924'
20925,48,'product_name_20925'
20926,49,'product_name_20926'
20927,65,'product_name_20927'
20928,49,'product_name_20928'
20929,36,'product_name_20929'
20930,90,'product_name_20930'
20931,20,'product_name_20931'
20932,38,'product_name_20932'
20933,32,'product_name_20933'
20934,60,'product_name_20934'
20935,86,'product_name_20935'
20936,48,'product_name_20936'
20937,72,'product_name_20937'
20938,91,'product_name_20938'
20939,91,'product_name_20939'
20940,49,'product_name_20940'
20941,99,'product_name_20941'
20942,7,'product_name_20942'
20943,90,'product_name_20943'
20944,5,'product_name_20944'
20945,30,'product_name_20945'
20946,97,'product_name_20946'
20947,65,'product_name_20947'
20948,35,'product_name_20948'
20949,87,'product_name_20949'
20950,96,'product_name_20950'
20951,69,'product_name_20951'
20952,2,'product_name_20952'
20953,72,'product_name_20953'
20954,36,'product_name_20954'
20955,95,'product_name_20955'
20956,5,'product_name_20956'
20957,15,'product_name_20957'
20958,49,'product_name_20958'
20959,47,'product_name_20959'
20960,48,'product_name_20960'
20961,96,'product_name_20961'
20962,18,'product_name_20962'
20963,50,'product_name_20963'
20964,85,'product_name_20964'
20965,38,'product_name_20965'
20966,42,'product_name_20966'
20967,63,'product_name_20967'
20968,63,'product_name_20968'
20969,85,'product_name_20969'
20970,71,'product_name_20970'
20971,58,'product_name_20971'
20972,71,'product_name_20972'
20973,43,'product_name_20973'
20974,32,'product_name_20974'
20975,17,'product_name_20975'
20976,19,'product_name_20976'
20977,98,'product_name_20977'
20978,69,'product_name_20978'
20979,41,'product_name_20979'
20980,21,'product_name_20980'
20981,31,'product_name_20981'
20982,49,'product_name_20982'
20983,61,'product_name_20983'
20984,33,'product_name_20984'
20985,25,'product_name_20985'
20986,28,'product_name_20986'
20987,16,'product_name_20987'
20988,59,'product_name_20988'
20989,99,'product_name_20989'
20990,37,'product_name_20990'
20991,40,'product_name_20991'
20992,24,'product_name_20992'
20993,70,'product_name_20993'
20994,86,'product_name_20994'
20995,8,'product_name_20995'
20996,43,'product_name_20996'
20997,56,'product_name_20997'
20998,93,'product_name_20998'
20999,58,'product_name_20999'
21000,21,'product_name_21000'
21001,58,'product_name_21001'
21002,2,'product_name_21002'
21003,7,'product_name_21003'
21004,17,'product_name_21004'
21005,53,'product_name_21005'
21006,69,'product_name_21006'
21007,76,'product_name_21007'
21008,66,'product_name_21008'
21009,38,'product_name_21009'
21010,92,'product_name_21010'
21011,96,'product_name_21011'
21012,26,'product_name_21012'
21013,4,'product_name_21013'
21014,98,'product_name_21014'
21015,21,'product_name_21015'
21016,51,'product_name_21016'
21017,0,'product_name_21017'
21018,12,'product_name_21018'
21019,67,'product_name_21019'
21020,85,'product_name_21020'
21021,84,'product_name_21021'
21022,16,'product_name_21022'
21023,22,'product_name_21023'
21024,49,'product_name_21024'
21025,10,'product_name_21025'
21026,80,'product_name_21026'
21027,36,'product_name_21027'
21028,44,'product_name_21028'
21029,88,'product_name_21029'
21030,85,'product_name_21030'
21031,75,'product_name_21031'
21032,35,'product_name_21032'
21033,86,'product_name_21033'
21034,22,'product_name_21034'
21035,35,'product_name_21035'
21036,13,'product_name_21036'
21037,12,'product_name_21037'
21038,99,'product_name_21038'
21039,18,'product_name_21039'
21040,50,'product_name_21040'
21041,90,'product_name_21041'
21042,28,'product_name_21042'
21043,55,'product_name_21043'
21044,81,'product_name_21044'
21045,17,'product_name_21045'
21046,32,'product_name_21046'
21047,43,'product_name_21047'
21048,86,'product_name_21048'
21049,2,'product_name_21049'
21050,33,'product_name_21050'
21051,75,'product_name_21051'
21052,75,'product_name_21052'
21053,21,'product_name_21053'
21054,24,'product_name_21054'
21055,34,'product_name_21055'
21056,26,'product_name_21056'
21057,64,'product_name_21057'
21058,33,'product_name_21058'
21059,35,'product_name_21059'
21060,99,'product_name_21060'
21061,61,'product_name_21061'
21062,43,'product_name_21062'
21063,77,'product_name_21063'
21064,59,'product_name_21064'
21065,50,'product_name_21065'
21066,28,'product_name_21066'
21067,49,'product_name_21067'
21068,16,'product_name_21068'
21069,21,'product_name_21069'
21070,1,'product_name_21070'
21071,38,'product_name_21071'
21072,90,'product_name_21072'
21073,40,'product_name_21073'
21074,0,'product_name_21074'
21075,37,'product_name_21075'
21076,32,'product_name_21076'
21077,62,'product_name_21077'
21078,28,'product_name_21078'
21079,76,'product_name_21079'
21080,83,'product_name_21080'
21081,52,'product_name_21081'
21082,31,'product_name_21082'
21083,68,'product_name_21083'
21084,87,'product_name_21084'
21085,14,'product_name_21085'
21086,70,'product_name_21086'
21087,3,'product_name_21087'
21088,72,'product_name_21088'
21089,58,'product_name_21089'
21090,14,'product_name_21090'
21091,64,'product_name_21091'
21092,83,'product_name_21092'
21093,9,'product_name_21093'
21094,66,'product_name_21094'
21095,75,'product_name_21095'
21096,3,'product_name_21096'
21097,56,'product_name_21097'
21098,50,'product_name_21098'
21099,34,'product_name_21099'
21100,38,'product_name_21100'
21101,65,'product_name_21101'
21102,27,'product_name_21102'
21103,19,'product_name_21103'
21104,2,'product_name_21104'
21105,4,'product_name_21105'
21106,85,'product_name_21106'
21107,85,'product_name_21107'
21108,24,'product_name_21108'
21109,47,'product_name_21109'
21110,48,'product_name_21110'
21111,28,'product_name_21111'
21112,12,'product_name_21112'
21113,97,'product_name_21113'
21114,42,'product_name_21114'
21115,8,'product_name_21115'
21116,91,'product_name_21116'
21117,30,'product_name_21117'
21118,77,'product_name_21118'
21119,15,'product_name_21119'
21120,43,'product_name_21120'
21121,11,'product_name_21121'
21122,75,'product_name_21122'
21123,95,'product_name_21123'
21124,90,'product_name_21124'
21125,39,'product_name_21125'
21126,76,'product_name_21126'
21127,94,'product_name_21127'
21128,76,'product_name_21128'
21129,47,'product_name_21129'
21130,98,'product_name_21130'
21131,99,'product_name_21131'
21132,76,'product_name_21132'
21133,7,'product_name_21133'
21134,56,'product_name_21134'
21135,16,'product_name_21135'
21136,55,'product_name_21136'
21137,89,'product_name_21137'
21138,0,'product_name_21138'
21139,22,'product_name_21139'
21140,44,'product_name_21140'
21141,8,'product_name_21141'
21142,5,'product_name_21142'
21143,58,'product_name_21143'
21144,45,'product_name_21144'
21145,53,'product_name_21145'
21146,45,'product_name_21146'
21147,18,'product_name_21147'
21148,14,'product_name_21148'
21149,86,'product_name_21149'
21150,8,'product_name_21150'
21151,16,'product_name_21151'
21152,16,'product_name_21152'
21153,23,'product_name_21153'
21154,82,'product_name_21154'
21155,60,'product_name_21155'
21156,41,'product_name_21156'
21157,38,'product_name_21157'
21158,80,'product_name_21158'
21159,17,'product_name_21159'
21160,29,'product_name_21160'
21161,8,'product_name_21161'
21162,26,'product_name_21162'
21163,99,'product_name_21163'
21164,74,'product_name_21164'
21165,34,'product_name_21165'
21166,50,'product_name_21166'
21167,8,'product_name_21167'
21168,54,'product_name_21168'
21169,55,'product_name_21169'
21170,47,'product_name_21170'
21171,25,'product_name_21171'
21172,50,'product_name_21172'
21173,77,'product_name_21173'
21174,96,'product_name_21174'
21175,36,'product_name_21175'
21176,88,'product_name_21176'
21177,66,'product_name_21177'
21178,23,'product_name_21178'
21179,67,'product_name_21179'
21180,53,'product_name_21180'
21181,60,'product_name_21181'
21182,44,'product_name_21182'
21183,5,'product_name_21183'
21184,1,'product_name_21184'
21185,71,'product_name_21185'
21186,37,'product_name_21186'
21187,85,'product_name_21187'
21188,84,'product_name_21188'
21189,53,'product_name_21189'
21190,94,'product_name_21190'
21191,92,'product_name_21191'
21192,54,'product_name_21192'
21193,69,'product_name_21193'
21194,81,'product_name_21194'
21195,0,'product_name_21195'
21196,49,'product_name_21196'
21197,73,'product_name_21197'
21198,46,'product_name_21198'
21199,38,'product_name_21199'
21200,92,'product_name_21200'
21201,98,'product_name_21201'
21202,28,'product_name_21202'
21203,81,'product_name_21203'
21204,52,'product_name_21204'
21205,32,'product_name_21205'
21206,85,'product_name_21206'
21207,78,'product_name_21207'
21208,18,'product_name_21208'
21209,46,'product_name_21209'
21210,83,'product_name_21210'
21211,7,'product_name_21211'
21212,38,'product_name_21212'
21213,46,'product_name_21213'
21214,84,'product_name_21214'
21215,46,'product_name_21215'
21216,95,'product_name_21216'
21217,34,'product_name_21217'
21218,56,'product_name_21218'
21219,51,'product_name_21219'
21220,83,'product_name_21220'
21221,83,'product_name_21221'
21222,49,'product_name_21222'
21223,61,'product_name_21223'
21224,19,'product_name_21224'
21225,32,'product_name_21225'
21226,18,'product_name_21226'
21227,37,'product_name_21227'
21228,97,'product_name_21228'
21229,22,'product_name_21229'
21230,36,'product_name_21230'
21231,64,'product_name_21231'
21232,26,'product_name_21232'
21233,57,'product_name_21233'
21234,78,'product_name_21234'
21235,62,'product_name_21235'
21236,37,'product_name_21236'
21237,58,'product_name_21237'
21238,30,'product_name_21238'
21239,80,'product_name_21239'
21240,49,'product_name_21240'
21241,96,'product_name_21241'
21242,73,'product_name_21242'
21243,87,'product_name_21243'
21244,57,'product_name_21244'
21245,16,'product_name_21245'
21246,57,'product_name_21246'
21247,81,'product_name_21247'
21248,81,'product_name_21248'
21249,58,'product_name_21249'
21250,18,'product_name_21250'
21251,93,'product_name_21251'
21252,99,'product_name_21252'
21253,21,'product_name_21253'
21254,17,'product_name_21254'
21255,48,'product_name_21255'
21256,48,'product_name_21256'
21257,94,'product_name_21257'
21258,56,'product_name_21258'
21259,61,'product_name_21259'
21260,19,'product_name_21260'
21261,53,'product_name_21261'
21262,92,'product_name_21262'
21263,36,'product_name_21263'
21264,88,'product_name_21264'
21265,88,'product_name_21265'
21266,55,'product_name_21266'
21267,19,'product_name_21267'
21268,14,'product_name_21268'
21269,21,'product_name_21269'
21270,10,'product_name_21270'
21271,48,'product_name_21271'
21272,52,'product_name_21272'
21273,1,'product_name_21273'
21274,63,'product_name_21274'
21275,37,'product_name_21275'
21276,23,'product_name_21276'
21277,38,'product_name_21277'
21278,6,'product_name_21278'
21279,28,'product_name_21279'
21280,77,'product_name_21280'
21281,99,'product_name_21281'
21282,39,'product_name_21282'
21283,10,'product_name_21283'
21284,44,'product_name_21284'
21285,37,'product_name_21285'
21286,9,'product_name_21286'
21287,61,'product_name_21287'
21288,65,'product_name_21288'
21289,95,'product_name_21289'
21290,9,'product_name_21290'
21291,0,'product_name_21291'
21292,89,'product_name_21292'
21293,91,'product_name_21293'
21294,4,'product_name_21294'
21295,92,'product_name_21295'
21296,69,'product_name_21296'
21297,66,'product_name_21297'
21298,39,'product_name_21298'
21299,3,'product_name_21299'
21300,45,'product_name_21300'
21301,51,'product_name_21301'
21302,20,'product_name_21302'
21303,80,'product_name_21303'
21304,61,'product_name_21304'
21305,33,'product_name_21305'
21306,50,'product_name_21306'
21307,18,'product_name_21307'
21308,41,'product_name_21308'
21309,69,'product_name_21309'
21310,97,'product_name_21310'
21311,40,'product_name_21311'
21312,71,'product_name_21312'
21313,67,'product_name_21313'
21314,12,'product_name_21314'
21315,12,'product_name_21315'
21316,94,'product_name_21316'
21317,44,'product_name_21317'
21318,10,'product_name_21318'
21319,18,'product_name_21319'
21320,9,'product_name_21320'
21321,94,'product_name_21321'
21322,31,'product_name_21322'
21323,17,'product_name_21323'
21324,5,'product_name_21324'
21325,7,'product_name_21325'
21326,74,'product_name_21326'
21327,50,'product_name_21327'
21328,85,'product_name_21328'
21329,77,'product_name_21329'
21330,26,'product_name_21330'
21331,62,'product_name_21331'
21332,35,'product_name_21332'
21333,5,'product_name_21333'
21334,53,'product_name_21334'
21335,67,'product_name_21335'
21336,92,'product_name_21336'
21337,83,'product_name_21337'
21338,35,'product_name_21338'
21339,57,'product_name_21339'
21340,32,'product_name_21340'
21341,13,'product_name_21341'
21342,86,'product_name_21342'
21343,94,'product_name_21343'
21344,30,'product_name_21344'
21345,30,'product_name_21345'
21346,93,'product_name_21346'
21347,23,'product_name_21347'
21348,69,'product_name_21348'
21349,24,'product_name_21349'
21350,56,'product_name_21350'
21351,8,'product_name_21351'
21352,97,'product_name_21352'
21353,46,'product_name_21353'
21354,45,'product_name_21354'
21355,44,'product_name_21355'
21356,2,'product_name_21356'
21357,74,'product_name_21357'
21358,29,'product_name_21358'
21359,84,'product_name_21359'
21360,74,'product_name_21360'
21361,2,'product_name_21361'
21362,17,'product_name_21362'
21363,70,'product_name_21363'
21364,15,'product_name_21364'
21365,0,'product_name_21365'
21366,99,'product_name_21366'
21367,23,'product_name_21367'
21368,94,'product_name_21368'
21369,47,'product_name_21369'
21370,85,'product_name_21370'
21371,77,'product_name_21371'
21372,85,'product_name_21372'
21373,3,'product_name_21373'
21374,60,'product_name_21374'
21375,90,'product_name_21375'
21376,59,'product_name_21376'
21377,74,'product_name_21377'
21378,33,'product_name_21378'
21379,0,'product_name_21379'
21380,16,'product_name_21380'
21381,6,'product_name_21381'
21382,45,'product_name_21382'
21383,2,'product_name_21383'
21384,40,'product_name_21384'
21385,28,'product_name_21385'
21386,50,'product_name_21386'
21387,56,'product_name_21387'
21388,4,'product_name_21388'
21389,12,'product_name_21389'
21390,63,'product_name_21390'
21391,25,'product_name_21391'
21392,82,'product_name_21392'
21393,50,'product_name_21393'
21394,82,'product_name_21394'
21395,34,'product_name_21395'
21396,31,'product_name_21396'
21397,44,'product_name_21397'
21398,0,'product_name_21398'
21399,44,'product_name_21399'
21400,76,'product_name_21400'
21401,62,'product_name_21401'
21402,44,'product_name_21402'
21403,46,'product_name_21403'
21404,32,'product_name_21404'
21405,60,'product_name_21405'
21406,34,'product_name_21406'
21407,64,'product_name_21407'
21408,59,'product_name_21408'
21409,71,'product_name_21409'
21410,20,'product_name_21410'
21411,18,'product_name_21411'
21412,32,'product_name_21412'
21413,95,'product_name_21413'
21414,10,'product_name_21414'
21415,99,'product_name_21415'
21416,53,'product_name_21416'
21417,26,'product_name_21417'
21418,16,'product_name_21418'
21419,90,'product_name_21419'
21420,81,'product_name_21420'
21421,44,'product_name_21421'
21422,76,'product_name_21422'
21423,64,'product_name_21423'
21424,36,'product_name_21424'
21425,45,'product_name_21425'
21426,39,'product_name_21426'
21427,28,'product_name_21427'
21428,97,'product_name_21428'
21429,68,'product_name_21429'
21430,53,'product_name_21430'
21431,51,'product_name_21431'
21432,21,'product_name_21432'
21433,99,'product_name_21433'
21434,66,'product_name_21434'
21435,43,'product_name_21435'
21436,63,'product_name_21436'
21437,95,'product_name_21437'
21438,69,'product_name_21438'
21439,17,'product_name_21439'
21440,43,'product_name_21440'
21441,0,'product_name_21441'
21442,2,'product_name_21442'
21443,21,'product_name_21443'
21444,88,'product_name_21444'
21445,13,'product_name_21445'
21446,72,'product_name_21446'
21447,57,'product_name_21447'
21448,86,'product_name_21448'
21449,0,'product_name_21449'
21450,12,'product_name_21450'
21451,1,'product_name_21451'
21452,46,'product_name_21452'
21453,23,'product_name_21453'
21454,38,'product_name_21454'
21455,53,'product_name_21455'
21456,95,'product_name_21456'
21457,39,'product_name_21457'
21458,46,'product_name_21458'
21459,34,'product_name_21459'
21460,11,'product_name_21460'
21461,72,'product_name_21461'
21462,11,'product_name_21462'
21463,65,'product_name_21463'
21464,4,'product_name_21464'
21465,26,'product_name_21465'
21466,4,'product_name_21466'
21467,20,'product_name_21467'
21468,31,'product_name_21468'
21469,67,'product_name_21469'
21470,56,'product_name_21470'
21471,52,'product_name_21471'
21472,59,'product_name_21472'
21473,14,'product_name_21473'
21474,18,'product_name_21474'
21475,40,'product_name_21475'
21476,24,'product_name_21476'
21477,73,'product_name_21477'
21478,72,'product_name_21478'
21479,16,'product_name_21479'
21480,23,'product_name_21480'
21481,40,'product_name_21481'
21482,2,'product_name_21482'
21483,11,'product_name_21483'
21484,75,'product_name_21484'
21485,39,'product_name_21485'
21486,96,'product_name_21486'
21487,68,'product_name_21487'
21488,84,'product_name_21488'
21489,74,'product_name_21489'
21490,78,'product_name_21490'
21491,68,'product_name_21491'
21492,56,'product_name_21492'
21493,43,'product_name_21493'
21494,8,'product_name_21494'
21495,92,'product_name_21495'
21496,83,'product_name_21496'
21497,35,'product_name_21497'
21498,35,'product_name_21498'
21499,49,'product_name_21499'
21500,89,'product_name_21500'
21501,80,'product_name_21501'
21502,13,'product_name_21502'
21503,74,'product_name_21503'
21504,43,'product_name_21504'
21505,70,'product_name_21505'
21506,26,'product_name_21506'
21507,26,'product_name_21507'
21508,4,'product_name_21508'
21509,20,'product_name_21509'
21510,95,'product_name_21510'
21511,53,'product_name_21511'
21512,43,'product_name_21512'
21513,73,'product_name_21513'
21514,83,'product_name_21514'
21515,14,'product_name_21515'
21516,99,'product_name_21516'
21517,4,'product_name_21517'
21518,95,'product_name_21518'
21519,80,'product_name_21519'
21520,94,'product_name_21520'
21521,30,'product_name_21521'
21522,73,'product_name_21522'
21523,39,'product_name_21523'
21524,66,'product_name_21524'
21525,55,'product_name_21525'
21526,29,'product_name_21526'
21527,30,'product_name_21527'
21528,91,'product_name_21528'
21529,13,'product_name_21529'
21530,94,'product_name_21530'
21531,16,'product_name_21531'
21532,9,'product_name_21532'
21533,79,'product_name_21533'
21534,48,'product_name_21534'
21535,96,'product_name_21535'
21536,22,'product_name_21536'
21537,7,'product_name_21537'
21538,16,'product_name_21538'
21539,2,'product_name_21539'
21540,7,'product_name_21540'
21541,0,'product_name_21541'
21542,49,'product_name_21542'
21543,51,'product_name_21543'
21544,40,'product_name_21544'
21545,4,'product_name_21545'
21546,38,'product_name_21546'
21547,73,'product_name_21547'
21548,49,'product_name_21548'
21549,13,'product_name_21549'
21550,65,'product_name_21550'
21551,71,'product_name_21551'
21552,21,'product_name_21552'
21553,69,'product_name_21553'
21554,71,'product_name_21554'
21555,91,'product_name_21555'
21556,44,'product_name_21556'
21557,48,'product_name_21557'
21558,44,'product_name_21558'
21559,14,'product_name_21559'
21560,24,'product_name_21560'
21561,30,'product_name_21561'
21562,60,'product_name_21562'
21563,94,'product_name_21563'
21564,35,'product_name_21564'
21565,37,'product_name_21565'
21566,92,'product_name_21566'
21567,79,'product_name_21567'
21568,82,'product_name_21568'
21569,87,'product_name_21569'
21570,77,'product_name_21570'
21571,45,'product_name_21571'
21572,74,'product_name_21572'
21573,28,'product_name_21573'
21574,56,'product_name_21574'
21575,23,'product_name_21575'
21576,88,'product_name_21576'
21577,75,'product_name_21577'
21578,7,'product_name_21578'
21579,50,'product_name_21579'
21580,78,'product_name_21580'
21581,46,'product_name_21581'
21582,67,'product_name_21582'
21583,81,'product_name_21583'
21584,39,'product_name_21584'
21585,53,'product_name_21585'
21586,9,'product_name_21586'
21587,7,'product_name_21587'
21588,18,'product_name_21588'
21589,38,'product_name_21589'
21590,74,'product_name_21590'
21591,23,'product_name_21591'
21592,75,'product_name_21592'
21593,10,'product_name_21593'
21594,91,'product_name_21594'
21595,77,'product_name_21595'
21596,97,'product_name_21596'
21597,74,'product_name_21597'
21598,60,'product_name_21598'
21599,64,'product_name_21599'
21600,5,'product_name_21600'
21601,5,'product_name_21601'
21602,96,'product_name_21602'
21603,38,'product_name_21603'
21604,88,'product_name_21604'
21605,41,'product_name_21605'
21606,74,'product_name_21606'
21607,24,'product_name_21607'
21608,63,'product_name_21608'
21609,81,'product_name_21609'
21610,0,'product_name_21610'
21611,37,'product_name_21611'
21612,83,'product_name_21612'
21613,76,'product_name_21613'
21614,44,'product_name_21614'
21615,11,'product_name_21615'
21616,25,'product_name_21616'
21617,75,'product_name_21617'
21618,7,'product_name_21618'
21619,0,'product_name_21619'
21620,54,'product_name_21620'
21621,30,'product_name_21621'
21622,34,'product_name_21622'
21623,91,'product_name_21623'
21624,94,'product_name_21624'
21625,29,'product_name_21625'
21626,6,'product_name_21626'
21627,30,'product_name_21627'
21628,67,'product_name_21628'
21629,49,'product_name_21629'
21630,34,'product_name_21630'
21631,82,'product_name_21631'
21632,38,'product_name_21632'
21633,36,'product_name_21633'
21634,32,'product_name_21634'
21635,50,'product_name_21635'
21636,23,'product_name_21636'
21637,12,'product_name_21637'
21638,53,'product_name_21638'
21639,50,'product_name_21639'
21640,87,'product_name_21640'
21641,78,'product_name_21641'
21642,68,'product_name_21642'
21643,35,'product_name_21643'
21644,31,'product_name_21644'
21645,30,'product_name_21645'
21646,62,'product_name_21646'
21647,29,'product_name_21647'
21648,93,'product_name_21648'
21649,32,'product_name_21649'
21650,90,'product_name_21650'
21651,66,'product_name_21651'
21652,53,'product_name_21652'
21653,7,'product_name_21653'
21654,62,'product_name_21654'
21655,61,'product_name_21655'
21656,3,'product_name_21656'
21657,29,'product_name_21657'
21658,53,'product_name_21658'
21659,67,'product_name_21659'
21660,63,'product_name_21660'
21661,4,'product_name_21661'
21662,42,'product_name_21662'
21663,76,'product_name_21663'
21664,99,'product_name_21664'
21665,21,'product_name_21665'
21666,72,'product_name_21666'
21667,30,'product_name_21667'
21668,6,'product_name_21668'
21669,4,'product_name_21669'
21670,33,'product_name_21670'
21671,97,'product_name_21671'
21672,1,'product_name_21672'
21673,27,'product_name_21673'
21674,95,'product_name_21674'
21675,67,'product_name_21675'
21676,48,'product_name_21676'
21677,89,'product_name_21677'
21678,3,'product_name_21678'
21679,16,'product_name_21679'
21680,22,'product_name_21680'
21681,37,'product_name_21681'
21682,47,'product_name_21682'
21683,42,'product_name_21683'
21684,42,'product_name_21684'
21685,36,'product_name_21685'
21686,48,'product_name_21686'
21687,63,'product_name_21687'
21688,3,'product_name_21688'
21689,40,'product_name_21689'
21690,64,'product_name_21690'
